"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-07-18","0.00",",,s",,,"77",",,s","84",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-07-19","0.00",",,s",,,"84",",,s","91",",,s","75",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-07-20","0.00",",,s",,,"81",",,s","88",",,s","74",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-07-21","0.41",",,s",,,"81",",,s","84",",,s","77",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-07-22","0.97",",,s",,,"79",",,s","81",",,s","76",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-07-23","1.25",",,s",,,"78",",,s","80",",,s","76",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-07-24","0.02",",,s",,,"83",",,s","94",",,s","76",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-07-25","0.00",",,s",,,"79",",,s","87",",,s","70",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-07-26","0.00",",,s",,,"77",",,s","84",",,s","71",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-07-27","0.00",",,s",,,"77",",,s","89",",,s","62",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-07-28","0.00",",,s",,,"79",",,s","90",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-07-29","0.00",",,s",,,"80",",,s","88",",,s","71",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-07-30","0.00","T,,s",,,"78",",,s","85",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-07-31","0.00","T,,s",,,"81",",,s","89",",,s","73",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-01","0.00",",,s",,,"84",",,s","93",",,s","73",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-02","0.00",",,s",,,"84",",,s","92",",,s","75",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-03","0.00",",,s",,,"83",",,s","92",",,s","75",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-04","0.00",",,s",,,"80",",,s","90",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-05","0.09",",,s",,,"80",",,s","88",",,s","74",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-06","0.00",",,s",,,"83",",,s","92",",,s","75",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-07","0.00","T,,s",,,"78",",,s","86",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-08","0.00",",,s",,,"80",",,s","93",",,s","65",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-09","0.00",",,s",,,"81",",,s","91",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-10","0.54",",,s",,,"77",",,s","84",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-11","0.38",",,s",,,"79",",,s","89",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-12","0.00",",,s",,,"81",",,s","90",",,s","74",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-13","0.00",",,s",,,"80",",,s","88",",,s","71",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-14","0.00",",,s",,,"81",",,s","90",",,s","71",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-15","1.09",",,s",,,"78",",,s","88",",,s","73",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-16","0.19",",,s",,,"72",",,s","75",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-17","0.00",",,s",,,"74",",,s","85",",,s","62",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-18","0.00",",,s",,,"75",",,s","83",",,s","65",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-19","1.74",",,s",,,"67",",,s","78",",,s","63",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-20","0.07",",,s",,,"68",",,s","76",",,s","64",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-21","0.00",",,s",,,"69",",,s","77",",,s","58",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-22","0.00",",,s",,,"71",",,s","81",",,s","58",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-23","0.00",",,s",,,"73",",,s","81",",,s","63",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-24","0.00",",,s",,,"73",",,s","81",",,s","65",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-25","0.00",",,s",,,"76",",,s","83",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-26","0.00","T,,s",,,"74",",,s","79",",,s","71",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-27","0.00",",,s",,,"78",",,s","87",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-28","0.00",",,s",,,"80",",,s","88",",,s","74",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-29","0.00","T,,s",,,"76",",,s","87",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-30","0.00","T,,s",,,"79",",,s","90",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-08-31","0.00",",,s",,,"78",",,s","88",",,s","73",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-01","0.00",",,s",,,"76",",,s","84",",,s","65",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-02","0.00",",,s",,,"75",",,s","87",",,s","65",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-03","0.00",",,s",,,"74",",,s","84",",,s","64",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-04","0.00",",,s",,,"71",",,s","79",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-05","0.05",",,s",,,"68",",,s","78",",,s","63",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-06","0.00",",,s",,,"71",",,s","83",",,s","61",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-07","0.00",",,s",,,"71",",,s","80",",,s","64",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-08","0.99",",,s",,,"69",",,s","73",",,s","65",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-09","0.00",",,s",,,"71",",,s","77",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-10","0.43",",,s",,,"72",",,s","80",",,s","68",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-11","0.00","T,,s",,,"73",",,s","83",",,s","61",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-12","0.00",",,s",,,"72",",,s","84",",,s","60",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-13","0.00",",,s",,,"73",",,s","84",",,s","63",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-14","0.00",",,s",,,"74",",,s","84",",,s","63",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-15","0.00",",,s",,,"70",",,s","79",",,s","65",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-16","0.00",",,s",,,"66",",,s","72",",,s","61",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-17","0.26",",,s",,,"67",",,s","78",",,s","58",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-18","0.40",",,s",,,"62",",,s","68",",,s","58",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-19","0.00",",,s",,,"60",",,s","69",",,s","47",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-20","0.18",",,s",,,"55",",,s","62",",,s","51",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-21","0.00",",,s",,,"58",",,s","71",",,s","48",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-22","0.00","T,,s",,,"59",",,s","63",",,s","55",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-23","0.31",",,s",,,"63",",,s","65",",,s","60",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-24","0.00",",,s",,,"64",",,s","74",",,s","53",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-25","0.00",",,s",,,"61",",,s","74",",,s","50",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-26","0.87",",,s",,,"56",",,s","66",",,s","53",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-27","0.00",",,s",,,"60",",,s","76",",,s","52",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-28","0.00",",,s",,,"66",",,s","76",",,s","53",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-29","0.00",",,s",,,"63",",,s","76",",,s","52",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-09-30","0.00",",,s",,,"64",",,s","76",",,s","54",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-01","0.00",",,s",,,"65",",,s","79",",,s","53",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-02","0.00",",,s",,,"65",",,s","75",",,s","56",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-03","0.00",",,s",,,"63",",,s","69",",,s","60",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-04","0.06",",,s",,,"60",",,s","67",",,s","56",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-05","0.00",",,s",,,"60",",,s","68",",,s","46",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-06","0.00",",,s",,,"56",",,s","65",",,s","44",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-07","0.00",",,s",,,"53",",,s","66",",,s","41",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-08","0.00",",,s",,,"56",",,s","67",",,s","40",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-09","0.00",",,s",,,"54",",,s","67",",,s","44",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-10","0.00","T,,s",,,"61",",,s","71",",,s","54",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-11","0.00",",,s",,,"61",",,s","71",",,s","48",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-12","0.00",",,s",,,"59",",,s","72",",,s","47",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-13","0.00",",,s",,,"59",",,s","72",",,s","48",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-14","0.06",",,s",,,"57",",,s","64",",,s","52",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-15","0.00","T,,s",,,"56",",,s","61",",,s","53",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-16","0.00",",,s",,,"50",",,s","58",",,s","41",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-17","0.00",",,s",,,"51",",,s","64",",,s","37",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-18","0.00",",,s",,,"50",",,s","60",",,s","41",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-19","0.00",",,s",,,"57",",,s","69",",,s","42",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-20","0.00",",,s",,,"55",",,s","70",",,s","41",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-21","0.00",",,s",,,"58",",,s","78",",,s","42",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-22","0.00",",,s",,,"57",",,s","73",",,s","46",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-23","0.00",",,s",,,"57",",,s","66",",,s","52",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-24","0.00",",,s",,,"59",",,s","73",",,s","51",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-25","0.00",",,s",,,"58",",,s","71",",,s","47",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-26","0.00",",,s",,,"53",",,s","64",",,s","40",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-27","0.00",",,s",,,"55",",,s","66",",,s","47",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-28","0.00",",,s",,,"57",",,s","73",",,s","40",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-29","0.00",",,s",,,"53",",,s","67",",,s","42",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-30","0.06",",,s",,,"52",",,s","58",",,s","47",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-10-31","0.00",",,s",,,"54",",,s","63",",,s","47",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-01","0.00",",,s",,,"48",",,s","62",",,s","39",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-02","0.00",",,s",,,"49",",,s","59",",,s","40",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-03","0.00",",,s",,,"53",",,s","65",",,s","42",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-04","0.00","T,,s",,,"56",",,s","60",",,s","52",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-05","0.01",",,s",,,"51",",,s","56",",,s","48",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-06","0.00",",,s",,,"50",",,s","60",",,s","40",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-07","0.00",",,s",,,"47",",,s","52",",,s","44",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-08","0.00","T,,s",,,"45",",,s","50",",,s","42",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-09","0.08",",,s",,,"39",",,s","44",",,s","35",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-10","0.00",",,s",,,"35",",,s","39",",,s","29",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-11","0.00",",,s",,,"36",",,s","43",",,s","31",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-12","0.00",",,s",,,"39",",,s","48",",,s","31",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-13","0.00",",,s",,,"31",",,s","40",",,s","25",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-14","0.00",",,s",,,"30",",,s","40",",,s","20",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-15","0.00",",,s",,,"33",",,s","42",",,s","25",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-16","0.00",",,s",,,"34",",,s","47",",,s","24",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-17","0.00",",,s",,,"38",",,s","47",",,s","30",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-18","0.00",",,s",,,"31",",,s","43",",,s","21",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-19","0.00",",,s",,,"31",",,s","46",",,s","19",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-20","0.00",",,s",,,"36",",,s","51",",,s","22",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-21","0.00",",,s",,,"40",",,s","53",",,s","29",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-22","0.00",",,s",,,"42",",,s","57",",,s","29",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-23","0.00",",,s",,,"46",",,s","56",",,s","36",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-24","0.00",",,s",,,"44",",,s","56",",,s","32",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-25","0.00",",,s",,,"40",",,s","52",",,s","28",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-26","0.00",",,s",,,"44",",,s","55",",,s","35",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-27","0.00",",,s",,,"34",",,s","41",",,s","30",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-28","0.00",",,s",,,"32",",,s","42",",,s","26",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-29","0.00",",,s",,,"36",",,s","48",",,s","25",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-11-30","0.00",",,s",,,"41",",,s","52",",,s","31",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-01","0.00",",,s",,,"37",",,s","52",",,s","25",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-02","0.00",",,s",,,"41",",,s","55",",,s","28",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-03","0.00",",,s",,,"48",",,s","67",",,s","30",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-04","0.00",",,s",,,"44",",,s","62",",,s","38",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-05","0.00",",,s",,,"40",",,s","51",",,s","29",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-06","0.02",",,s",,,"33",",,s","42",",,s","28",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-07","0.00",",,s",,,"34",",,s","44",",,s","26",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-08","0.00",",,s",,,"34",",,s","49",",,s","24",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-09","0.00",",,s",,,"33",",,s","47",",,s","24",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-10","0.00",",,s",,,"36",",,s","48",",,s","26",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-11","0.00",",,s",,,"40",",,s","42",",,s","36",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-12","0.00",",,s",,,"31",",,s","40",",,s","24",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-13","0.00",",,s",,,"34",",,s","46",",,s","23",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-14","0.00",",,s",,,"33",",,s","42",",,s","25",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-15","0.00",",,s",,,"33",",,s","44",",,s","25",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-16","0.00",",,s",,,"33",",,s","40",",,s","26",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-17","0.00",",,s",,,"31",",,s","39",",,s","23",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-18","0.00",",,s",,,"27",",,s","34",",,s","24",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-19","0.05",",,s",,,"24",",,s","26",",,s","22",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-20","0.00",",,s",,,"27",",,s","34",",,s","24",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-21","0.00","T,,s",,,"28",",,s","30",",,s","26",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-22","0.01",",,s",,,"27",",,s","33",",,s","25",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-23","0.00",",,s",,,"25",",,s","33",",,s","18",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-24","0.00","T,,s",,,"24",",,s","26",",,s","21",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-25","0.00",",,s",,,"30",",,s","34",",,s","23",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-26","0.00",",,s",,,"24",",,s","31",",,s","17",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-27","0.00",",,s",,,"24",",,s","33",",,s","15",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-28","0.00",",,s",,,"26",",,s","35",",,s","15",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-29","0.00",",,s",,,"26",",,s","37",",,s","18",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-30","0.00",",,s",,,"24",",,s","34",",,s","15",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1989-12-31","0.00",",,s",,,"27",",,s","37",",,s","19",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-01","0.00",",,s",,,"27",",,s","36",",,s","22",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-02","0.00",",,s",,,"25",",,s","37",",,s","15",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-03","0.00",",,s",,,"22",",,s","33",",,s","13",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-04","0.00",",,s",,,"24",",,s","35",",,s","15",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-05","0.00",",,s",,,"31",",,s","40",",,s","18",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-06","0.00",",,s",,,"28",",,s","39",",,s","17",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-07","0.00",",,s",,,"26",",,s","34",",,s","18",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-08","0.00",",,s",,,"28",",,s","37",",,s","20",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-09","0.00","T,,s",,,"30",",,s","36",",,s","25",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-10","0.00",",,s",,,"26",",,s","34",",,s","21",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-11","0.00",",,s",,,"25",",,s","31",",,s","20",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-12","0.00",",,s",,,"24",",,s","31",",,s","19",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-13","0.00",",,s",,,"21",",,s","31",",,s","11",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-14","0.00",",,s",,,"26",",,s","33",",,s","17",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-15","0.00",",,s",,,"26",",,s","35",",,s","18",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-16","0.00",",,s",,,"24",",,s","37",",,s","14",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-17","0.00",",,s",,,"33",",,s","43",",,s","23",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-18","0.00",",,s",,,"24",",,s","37",",,s","19",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-19","0.00",",,s",,,"20",",,s","26",",,s","15",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-20","0.00",",,s",,,"20",",,s","30",",,s","8",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-21","0.00",",,s",,,"24",",,s","32",",,s","16",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-22","0.00",",,s",,,"21",",,s","30",",,s","12",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-23","0.00",",,s",,,"21",",,s","28",",,s","13",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-24","0.00",",,s",,,"15",",,s","22",",,s","10",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-25","0.00",",,s",,,"14",",,s","23",",,s","7",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-26","0.00",",,s",,,"17",",,s","25",",,s","9",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-27","0.04",",,s",,,"18",",,s","21",",,s","14",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-28","0.15",",,s",,,"23",",,s","26",",,s","18",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-29","0.00",",,s",,,"20",",,s","25",",,s","15",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-30","0.00",",,s",,,"20",",,s","28",",,s","13",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-01-31","0.00",",,s",,,"15",",,s","26",",,s","5",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-02-01","0.00",",,s",,,"19",",,s","33",",,s","7",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-02-02","0.00",",,s",,,"22",",,s","36",",,s","11",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-02-03","0.00",",,s",,,"26",",,s","34",",,s","20",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-02-04","0.00",",,s",,,"23",",,s","35",",,s","11",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-02-05","0.00",",,s",,,"24",",,s","36",",,s","15",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-02-06","0.00",",,s",,,"27",",,s","40",",,s","17",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-02-07","0.00",",,s",,,"29",",,s","36",",,s","22",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-02-08","0.01",",,s",,,"28",",,s","29",",,s","25",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-02-09","0.00",",,s",,,"31",",,s","33",",,s","28",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-02-10","0.00",",,s",,,"33",",,s","37",",,s","30",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","1990-02-11","0.00","T,,s",,,"36",",,s","50",",,s","27",",,s"
